 # Test of the spline interpolation (output from subroutine SPLERR)
 #        x                y(x)          y_spline(x)      rel.dif.
   2.5488294112E+01  3.1683386311E-02  3.1683386310E-02  8.7883E-12
   2.5495502806E+01  3.1637701221E-02  3.1637701222E-02  4.6209E-11
   2.5507160461E+01  3.1563886397E-02  3.1563886396E-02  1.7988E-11
   2.5521254591E+01  3.1474751767E-02  3.1474751768E-02  1.3806E-11
   2.5535348721E+01  3.1385734286E-02  3.1385734285E-02  1.5812E-11
   2.5547006376E+01  3.1312193398E-02  3.1312193400E-02  4.5157E-11
   2.5554215069E+01  3.1266757905E-02  3.1266757904E-02  8.0177E-12
   2.5557749852E+01  3.1244489647E-02  3.1244489646E-02  9.4235E-12
   2.5564958698E+01  3.1199098150E-02  3.1199098151E-02  4.5997E-11
   2.5576616599E+01  3.1125756107E-02  3.1125756106E-02  1.8748E-11
   2.5590711027E+01  3.1037189750E-02  3.1037189751E-02  1.3750E-11
   2.5604805454E+01  3.0948736898E-02  3.0948736897E-02  1.2828E-11
   2.5616463355E+01  3.0875660271E-02  3.0875660273E-02  4.1999E-11
   2.5623672201E+01  3.0830510608E-02  3.0830510608E-02  6.6187E-12
   2.5627207058E+01  3.0808382158E-02  3.0808382158E-02  7.3659E-12
   2.5634416055E+01  3.0763275074E-02  3.0763275075E-02  4.3654E-11
   2.5646074201E+01  3.0690390939E-02  3.0690390938E-02  1.8051E-11
   2.5660168924E+01  3.0602374830E-02  3.0602374831E-02  1.6101E-11
   2.5674263648E+01  3.0514468535E-02  3.0514468534E-02  1.4779E-11
   2.5685921793E+01  3.0441841185E-02  3.0441841186E-02  3.8994E-11
   2.5693130790E+01  3.0396968069E-02  3.0396968069E-02  4.9964E-12
   2.5696665722E+01  3.0374974871E-02  3.0374974871E-02  8.2458E-12
   2.5703874869E+01  3.0330142897E-02  3.0330142898E-02  4.2139E-11
   2.5715533258E+01  3.0257701599E-02  3.0257701598E-02  1.3415E-11
   2.5729628276E+01  3.0170217472E-02  3.0170217472E-02  1.2983E-11
   2.5743723294E+01  3.0082839417E-02  3.0082839416E-02  1.1190E-11
   2.5755381682E+01  3.0010646155E-02  3.0010646156E-02  3.7542E-11
   2.5762590830E+01  2.9966040177E-02  2.9966040177E-02  7.4617E-12
   2.5766125835E+01  2.9944177611E-02  2.9944177611E-02  7.3040E-12
   2.5773335133E+01  2.9899611317E-02  2.9899611318E-02  4.2122E-11
   2.5784993764E+01  2.9827597577E-02  2.9827597577E-02  1.4941E-11
   2.5799089074E+01  2.9740626912E-02  2.9740626912E-02  1.3230E-11
   2.5813184384E+01  2.9653758523E-02  2.9653758522E-02  1.1606E-11
   2.5824843015E+01  2.9581983944E-02  2.9581983945E-02  4.0383E-11
   2.5832052313E+01  2.9537635559E-02  2.9537635559E-02  7.5099E-12
   2.5835587391E+01  2.9515898940E-02  2.9515898940E-02  5.5895E-12
   2.5842796837E+01  2.9471588759E-02  2.9471588760E-02  3.5712E-11
   2.5854455709E+01  2.9399987075E-02  2.9399987074E-02  1.0271E-11
   2.5868551311E+01  2.9313511075E-02  2.9313511075E-02  1.3104E-11
   2.5882646912E+01  2.9227133498E-02  2.9227133498E-02  1.1525E-11
   2.5894305784E+01  2.9155761964E-02  2.9155761966E-02  3.7980E-11
   2.5901515231E+01  2.9111661483E-02  2.9111661483E-02  8.1002E-12
   2.5905050382E+01  2.9090046053E-02  2.9090046053E-02  6.2514E-12
   2.5912259976E+01  2.9045982271E-02  2.9045982273E-02  3.8850E-11
   2.5923919087E+01  2.8974776901E-02  2.8974776901E-02  1.1986E-11
   2.5938014979E+01  2.8888776482E-02  2.8888776482E-02  1.3835E-11
   2.5952110870E+01  2.8802870571E-02  2.8802870571E-02  9.7674E-12
   2.5963769981E+01  2.8731886199E-02  2.8731886200E-02  3.7327E-11
   2.5970979576E+01  2.8688023778E-02  2.8688023778E-02  4.8297E-12
   2.5974514799E+01  2.8666524705E-02  2.8666524705E-02  7.9007E-12
   2.5981724541E+01  2.8622697455E-02  2.8622697456E-02  3.7950E-11
   2.5993383891E+01  2.8551872404E-02  2.8551872404E-02  1.3641E-11
   2.6007480070E+01  2.8466328168E-02  2.8466328168E-02  1.5413E-11
   2.6021576249E+01  2.8380874460E-02  2.8380874460E-02  1.0108E-11
   2.6033235599E+01  2.8310261100E-02  2.8310261101E-02  3.5514E-11
   2.6040445341E+01  2.8266626729E-02  2.8266626729E-02  7.2505E-12
   2.6043980636E+01  2.8245239099E-02  2.8245239099E-02  5.6994E-12
   2.6051190525E+01  2.8201638344E-02  2.8201638345E-02  3.5777E-11
   2.6062850111E+01  2.8131177347E-02  2.8131177347E-02  1.2629E-11
   2.6076946577E+01  2.8046069565E-02  2.8046069565E-02  1.7663E-11
   2.6091043043E+01  2.7961048263E-02  2.7961048262E-02  1.1562E-11
   2.6102702630E+01  2.7890789487E-02  2.7890789488E-02  3.7338E-11
   2.6109912518E+01  2.7847372985E-02  2.7847372984E-02  6.7217E-12
   2.6113447885E+01  2.7826091797E-02  2.7826091797E-02  4.8357E-12
   2.6120657920E+01  2.7782707326E-02  2.7782707327E-02  3.4958E-11
   2.6132317742E+01  2.7712593828E-02  2.7712593827E-02  8.6694E-12
   2.6146414493E+01  2.7627902417E-02  2.7627902418E-02  1.5785E-11
   2.6160511244E+01  2.7543293362E-02  2.7543293361E-02  9.7949E-12
   2.6172171066E+01  2.7473372439E-02  2.7473372440E-02  3.3832E-11
   2.6179381100E+01  2.7430163432E-02  2.7430163432E-02  3.9099E-12
   2.6182916539E+01  2.7408983593E-02  2.7408983593E-02  3.3458E-12
   2.6190126718E+01  2.7365805004E-02  2.7365805005E-02  3.4168E-11
   2.6201786775E+01  2.7296022139E-02  2.7296022138E-02  1.0461E-11
   2.6215883810E+01  2.7211726639E-02  2.7211726640E-02  1.9274E-11
   2.6229980844E+01  2.7127509291E-02  2.7127509291E-02  9.2902E-12
   2.6241640901E+01  2.7057909174E-02  2.7057909175E-02  3.1881E-11
   2.6248851081E+01  2.7014897092E-02  2.7014897092E-02  6.9946E-12
   2.6252386590E+01  2.6993813412E-02  2.6993813411E-02  5.3056E-12
   2.6259596914E+01  2.6950830101E-02  2.6950830102E-02  3.5790E-11
   2.6271257204E+01  2.6881360677E-02  2.6881360676E-02  9.0780E-12
   2.6285354520E+01  2.6797440224E-02  2.6797440224E-02  1.5114E-11
   2.6299451837E+01  2.6713593633E-02  2.6713593633E-02  6.8907E-12
   2.6311112127E+01  2.6644296925E-02  2.6644296925E-02  3.3176E-11
   2.6318322451E+01  2.6601470982E-02  2.6601470982E-02  8.8062E-12
   2.6321858031E+01  2.6580478162E-02  2.6580478162E-02  5.5635E-12
   2.6329068498E+01  2.6537679309E-02  2.6537679310E-02  3.0749E-11
   2.6340729020E+01  2.6468505778E-02  2.6468505777E-02  6.0150E-12
   2.6354826618E+01  2.6384939076E-02  2.6384939076E-02  1.8767E-11
   2.6368924215E+01  2.6301441857E-02  2.6301441857E-02  6.3739E-12
   2.6380584737E+01  2.6232430801E-02  2.6232430802E-02  3.1767E-11
   2.6387795204E+01  2.6189779986E-02  2.6189779986E-02  4.2985E-12
   2.6391330855E+01  2.6168872618E-02  2.6168872618E-02  5.3710E-12
   2.6398541464E+01  2.6126247175E-02  2.6126247176E-02  3.1930E-11
   2.6410202218E+01  2.6057351615E-02  2.6057351615E-02  6.9449E-12
   2.6424300094E+01  2.5974116907E-02  2.5974116908E-02  1.7260E-11
   2.6438397971E+01  2.5890947204E-02  2.5890947204E-02  4.0823E-12
   2.6450058724E+01  2.5822203648E-02  2.5822203649E-02  2.7792E-11
   2.6457269334E+01  2.5779716700E-02  2.5779716700E-02  1.0939E-12
   2.6460805054E+01  2.5758889253E-02  2.5758889253E-02  6.8875E-12
   2.6468015806E+01  2.5716425920E-02  2.5716425921E-02  3.4632E-11
   2.6479676789E+01  2.5647790003E-02  2.5647790003E-02  6.8308E-12
   2.6493774943E+01  2.5564865040E-02  2.5564865040E-02  1.8752E-11
   2.6507873097E+01  2.5482000501E-02  2.5482000501E-02  3.5204E-12
   2.6519534080E+01  2.5413505878E-02  2.5413505879E-02  3.0747E-11
   2.6526744832E+01  2.5371171281E-02  2.5371171281E-02  4.1396E-12
   2.6530280621E+01  2.5350418097E-02  2.5350418097E-02  4.5371E-12
   2.6537491515E+01  2.5308105314E-02  2.5308105315E-02  2.8216E-11
   2.6549152726E+01  2.5239710287E-02  2.5239710287E-02  2.8679E-12
   2.6563251157E+01  2.5157072289E-02  2.5157072290E-02  1.7026E-11
   2.6577349587E+01  2.5074490022E-02  2.5074490022E-02  1.5585E-12
   2.6589010798E+01  2.5006225310E-02  2.5006225311E-02  2.6585E-11
   2.6596221692E+01  2.4964031262E-02  2.4964031262E-02  3.2020E-12
   2.6599757550E+01  2.4943346544E-02  2.4943346543E-02  6.6053E-12
   2.6606968584E+01  2.4901172464E-02  2.4901172465E-02  2.9373E-11
   2.6618630023E+01  2.4832999103E-02  2.4832999103E-02  2.3874E-12
   2.6632728728E+01  2.4750624728E-02  2.4750624729E-02  2.2742E-11
   2.6646827433E+01  2.4668301273E-02  2.4668301273E-02  2.0695E-13
   2.6658488872E+01  2.4600246978E-02  2.4600246979E-02  2.7277E-11
   2.6665699906E+01  2.4558181382E-02  2.4558181382E-02  4.6022E-12
   2.6669235833E+01  2.4537559186E-02  2.4537559186E-02  3.6197E-12
   2.6676447007E+01  2.4495511665E-02  2.4495511666E-02  2.6206E-11
   2.6688108672E+01  2.4427540259E-02  2.4427540259E-02  1.9634E-12
   2.6702207651E+01  2.4345405556E-02  2.4345405556E-02  2.1132E-11
   2.6716306629E+01  2.4263316829E-02  2.4263316829E-02  1.4002E-12
   2.6727968295E+01  2.4195452931E-02  2.4195452932E-02  2.5604E-11
   2.6735179468E+01  2.4153503362E-02  2.4153503362E-02  3.7323E-12
   2.6738715464E+01  2.4132937583E-02  2.4132937583E-02  4.8397E-12
   2.6745926777E+01  2.4091004144E-02  2.4091004144E-02  2.6075E-11
   2.6757588667E+01  2.4023214444E-02  2.4023214444E-02  2.1629E-12
   2.6771687918E+01  2.3941294812E-02  2.3941294812E-02  2.7008E-11
   2.6785787168E+01  2.3859416081E-02  2.3859416081E-02  3.5361E-13
   2.6797449058E+01  2.3791722019E-02  2.3791722020E-02  2.8484E-11
   2.6804660371E+01  2.3749875716E-02  2.3749875716E-02  4.4970E-12
   2.6808196435E+01  2.3729360082E-02  2.3729360082E-02  5.3618E-12
   2.6815407886E+01  2.3687527906E-02  2.3687527907E-02  2.6003E-11
   2.6827070000E+01  2.3619899099E-02  2.3619899099E-02  2.0672E-13
   2.6841169521E+01  2.3538169235E-02  2.3538169236E-02  2.0140E-11
   2.6855269043E+01  2.3456475041E-02  2.3456475041E-02  2.7547E-12
   2.6866931157E+01  2.3388929642E-02  2.3388929643E-02  2.4190E-11
   2.6874142608E+01  2.3347173459E-02  2.3347173459E-02  4.6697E-12
   2.6877678739E+01  2.3326701510E-02  2.3326701510E-02  3.1698E-12
   2.6884890328E+01  2.3284957393E-02  2.3284957393E-02  2.5299E-11
   2.6896552665E+01  2.3217468044E-02  2.3217468044E-02  6.8381E-12
   2.6910652456E+01  2.3135901898E-02  2.3135901899E-02  3.0827E-11
   2.6924752246E+01  2.3054366042E-02  2.3054366042E-02  6.5783E-12
   2.6936414583E+01  2.2986947517E-02  2.2986947518E-02  2.2082E-11
   2.6943626172E+01  2.2945267924E-02  2.2945267924E-02  1.0161E-12
   2.6947162371E+01  2.2924833011E-02  2.2924833011E-02  6.2086E-12
   2.6954374096E+01  2.2883163355E-02  2.2883163356E-02  2.9324E-11
   2.6966036655E+01  2.2815791378E-02  2.2815791378E-02  1.4111E-12
   2.6980136713E+01  2.2734362082E-02  2.2734362082E-02  2.1907E-11
   2.6994236772E+01  2.2652957510E-02  2.2652957510E-02  3.6855E-12
   2.7005899330E+01  2.2585643345E-02  2.2585643345E-02  2.4804E-11
   2.7013111056E+01  2.2544026361E-02  2.2544026361E-02  3.6245E-12
   2.7016647322E+01  2.2523621609E-02  2.2523621609E-02  3.3519E-12
   2.7023859184E+01  2.2482012368E-02  2.2482012368E-02  2.5422E-11
   2.7035521963E+01  2.2414734951E-02  2.2414734952E-02  1.2759E-11
   2.7049622288E+01  2.2333414776E-02  2.2333414777E-02  3.5554E-11
   2.7063722613E+01  2.2252113592E-02  2.2252113592E-02  1.3761E-11
   2.7075385391E+01  2.2184880579E-02  2.2184880579E-02  2.2700E-11
   2.7082597254E+01  2.2143311786E-02  2.2143311786E-02  3.1186E-12
   2.7086133586E+01  2.2122930109E-02  2.2122930109E-02  3.1516E-12
   2.7093345584E+01  2.2081366784E-02  2.2081366784E-02  2.2153E-11
   2.7105008582E+01  2.2014160366E-02  2.2014160366E-02  2.8242E-12
   2.7119109172E+01  2.1932920618E-02  2.1932920619E-02  1.9104E-11
   2.7133209762E+01  2.1851693905E-02  2.1851693905E-02  6.8794E-12
   2.7144872761E+01  2.1784517961E-02  2.1784517962E-02  2.2047E-11
   2.7152084758E+01  2.1742982399E-02  2.1742982399E-02  3.7683E-12
   2.7155621157E+01  2.1722616440E-02  2.1722616440E-02  2.1159E-12
   2.7162833290E+01  2.1681083995E-02  2.1681083996E-02  2.3432E-11
   2.7174496506E+01  2.1613924157E-02  2.1613924158E-02  2.2735E-11
   2.7188597360E+01  2.1532735156E-02  2.1532735157E-02  5.0879E-11
   2.7202698214E+01  2.1451553049E-02  2.1451553049E-02  1.9408E-11
   2.7214361431E+01  2.1384409320E-02  2.1384409321E-02  2.4173E-11
   2.7221573563E+01  2.1342891542E-02  2.1342891542E-02  3.4228E-12
   2.7225110028E+01  2.1322533705E-02  2.1322533705E-02  2.6242E-12
   2.7232322295E+01  2.1281016597E-02  2.1281016598E-02  2.0398E-11
   2.7243985729E+01  2.1213878054E-02  2.1213878054E-02  1.1524E-13
   2.7258086845E+01  2.1132708971E-02  2.1132708971E-02  1.3092E-11
   2.7272187962E+01  2.1051540357E-02  2.1051540358E-02  5.2001E-12
   2.7283851395E+01  2.0984402911E-02  2.0984402911E-02  1.8613E-11
   2.7291063662E+01  2.0942886798E-02  2.0942886798E-02  7.1032E-13
   2.7294600193E+01  2.0922529158E-02  2.0922529158E-02  6.8240E-12
   2.7301812594E+01  2.0881011185E-02  2.0881011185E-02  3.3454E-11
   2.7313476243E+01  2.0813867630E-02  2.0813867631E-02  3.2239E-11
   2.7327577621E+01  2.0732686496E-02  2.0732686498E-02  7.4220E-11
   2.7341678998E+01  2.0651499220E-02  2.0651499221E-02  3.6030E-11
   2.7353342648E+01  2.0584341289E-02  2.0584341289E-02  1.9147E-11
   2.7360555048E+01  2.0542810200E-02  2.0542810200E-02  2.9177E-13
   2.7364091644E+01  2.0522444568E-02  2.0522444568E-02  6.4485E-12
   2.7371304178E+01  2.0480908966E-02  2.0480908966E-02  2.1629E-11
   2.7382968042E+01  2.0413733096E-02  2.0413733096E-02  9.7569E-12
   2.7397069680E+01  2.0332506561E-02  2.0332506561E-02  3.7567E-12
   2.7411171318E+01  2.0251266901E-02  2.0251266901E-02  1.0416E-12
   2.7422835182E+01  2.0184060341E-02  2.0184060341E-02  2.2255E-11
   2.7430047715E+01  2.0142496775E-02  2.0142496775E-02  1.3669E-12
   2.7433584376E+01  2.0122114546E-02  2.0122114546E-02  2.2953E-12
   2.7440797042E+01  2.0080543726E-02  2.0080543726E-02  3.3361E-11
   2.7452461120E+01  2.0013306994E-02  2.0013306996E-02  6.0423E-11
   2.7466563017E+01  1.9932000399E-02  1.9932000401E-02  1.1611E-10
   2.7480664913E+01  1.9850673523E-02  1.9850673524E-02  5.6219E-11
   2.7492328991E+01  1.9783389344E-02  1.9783389345E-02  2.5770E-11
   2.7499541657E+01  1.9741775268E-02  1.9741775268E-02  3.5092E-12
   2.7503078383E+01  1.9721367563E-02  1.9721367563E-02  3.1530E-13
   2.7510291180E+01  1.9679743333E-02  1.9679743333E-02  1.1193E-11
   2.7521955471E+01  1.9612416059E-02  1.9612416058E-02  3.2878E-11
   2.7536057624E+01  1.9530993046E-02  1.9530993046E-02  3.4675E-11
   2.7550159778E+01  1.9449542086E-02  1.9449542085E-02  1.7581E-11
   2.7561824069E+01  1.9382149464E-02  1.9382149465E-02  1.9224E-11
   2.7569036866E+01  1.9340465700E-02  1.9340465700E-02  4.3632E-13
   2.7572573656E+01  1.9320023091E-02  1.9320023091E-02  2.8962E-12
   2.7579786585E+01  1.9278326185E-02  1.9278326186E-02  3.9760E-11
   2.7591451087E+01  1.9210877135E-02  1.9210877137E-02  1.1165E-10
   2.7605553497E+01  1.9129299862E-02  1.9129299865E-02  1.9122E-10
   2.7619655906E+01  1.9047686859E-02  1.9047686861E-02  9.6989E-11
   2.7631320409E+01  1.8980154227E-02  1.8980154228E-02  2.7656E-11
   2.7638533337E+01  1.8938381125E-02  1.8938381125E-02  1.9932E-12
   2.7642070192E+01  1.8917893930E-02  1.8917893930E-02  1.3616E-12
   2.7649283250E+01  1.8876104487E-02  1.8876104487E-02  3.5996E-12
   2.7660947964E+01  1.8808501167E-02  1.8808501165E-02  8.1765E-11
   2.7675050628E+01  1.8726729655E-02  1.8726729653E-02  1.1229E-10
   2.7689153292E+01  1.8644913891E-02  1.8644913890E-02  5.2162E-11
   2.7700818005E+01  1.8577207114E-02  1.8577207114E-02  1.6590E-11
   2.7708031064E+01  1.8535323427E-02  1.8535323427E-02  5.5111E-13
   2.7711567982E+01  1.8514781202E-02  1.8514781202E-02  1.5591E-12
   2.7718781170E+01  1.8472877897E-02  1.8472877898E-02  5.4475E-11
   2.7730446093E+01  1.8405085809E-02  1.8405085812E-02  2.0099E-10
   2.7744549011E+01  1.8323078419E-02  1.8323078425E-02  3.3505E-10
   2.7758651929E+01  1.8241018291E-02  1.8241018294E-02  1.6906E-10
   2.7770316852E+01  1.8173102825E-02  1.8173102825E-02  3.3820E-11
   2.7777530040E+01  1.8131087037E-02  1.8131087037E-02  1.9840E-12
   2.7781067021E+01  1.8110479167E-02  1.8110479167E-02  9.8088E-13
   2.7788280338E+01  1.8068440187E-02  1.8068440187E-02  1.4354E-11
   2.7799945470E+01  1.8000423494E-02  1.8000423491E-02  1.7820E-10
   2.7814048640E+01  1.7918135832E-02  1.7918135827E-02  2.7749E-10
   2.7828151810E+01  1.7835785809E-02  1.7835785807E-02  1.2457E-10
   2.7839816942E+01  1.7767623338E-02  1.7767623338E-02  1.5946E-11
   2.7847030259E+01  1.7725451583E-02  1.7725451583E-02  1.6285E-12
   2.7850567303E+01  1.7704766346E-02  1.7704766346E-02  4.2644E-13
   2.7857780749E+01  1.7662567785E-02  1.7662567786E-02  7.5731E-11
   2.7869446088E+01  1.7594287956E-02  1.7594287962E-02  3.7820E-10
   2.7883549509E+01  1.7511673825E-02  1.7511673836E-02  5.9808E-10
   2.7897652930E+01  1.7428988072E-02  1.7428988077E-02  3.0510E-10
   2.7909318269E+01  1.7360540662E-02  1.7360540663E-02  4.6914E-11
   2.7916531715E+01  1.7318189297E-02  1.7318189297E-02  7.9750E-12
   2.7920068822E+01  1.7297415007E-02  1.7297415007E-02  5.4428E-12
   2.7927282395E+01  1.7255032788E-02  1.7255032788E-02  5.0135E-11
   2.7938947941E+01  1.7186450003E-02  1.7186449997E-02  3.7403E-10
   2.7953051612E+01  1.7103459545E-02  1.7103459535E-02  5.9865E-10
   2.7967155282E+01  1.7020386381E-02  1.7020386376E-02  2.7448E-10
   2.7978820828E+01  1.6951610289E-02  1.6951610289E-02  1.3098E-12
   2.7986034401E+01  1.6909052046E-02  1.6909052046E-02  4.2022E-12
   2.7989571571E+01  1.6888175324E-02  1.6888175324E-02  4.9962E-12
   2.7996785271E+01  1.6845582220E-02  1.6845582223E-02  1.3632E-10
   2.8008451023E+01  1.6776652863E-02  1.6776652875E-02  6.8350E-10
   2.8022554942E+01  1.6693234364E-02  1.6693234382E-02  1.1013E-09
   2.8036658861E+01  1.6609723085E-02  1.6609723095E-02  5.6168E-10
   2.8048324612E+01  1.6540576602E-02  1.6540576603E-02  6.5725E-11
   2.8055538313E+01  1.6497785467E-02  1.6497785467E-02  2.0727E-12
   2.8059075545E+01  1.6476793422E-02  1.6476793422E-02  8.0048E-12
   2.8066289372E+01  1.6433962763E-02  1.6433962761E-02  1.0333E-10
   2.8077955328E+01  1.6364642271E-02  1.6364642258E-02  7.6405E-10
   2.8092059494E+01  1.6280739006E-02  1.6280738987E-02  1.2170E-09
   2.8106163660E+01  1.6196729872E-02  1.6196729862E-02  5.6871E-10
   2.8117829616E+01  1.6127161995E-02  1.6127161995E-02  2.1203E-11
   2.8125043443E+01  1.6084106140E-02  1.6084106140E-02  1.2121E-11
   2.8128580737E+01  1.6062983179E-02  1.6062983180E-02  1.0838E-11
   2.8135794690E+01  1.6019883340E-02  1.6019883344E-02  2.2695E-10
   2.8147460849E+01  1.5950121524E-02  1.5950121544E-02  1.2654E-09
   2.8161565262E+01  1.5865675018E-02  1.5865675050E-02  2.0432E-09
   2.8175669674E+01  1.5781111803E-02  1.5781111819E-02  1.0229E-09
   2.8187335834E+01  1.5711076771E-02  1.5711076773E-02  1.1663E-10
   2.8194549786E+01  1.5667727646E-02  1.5667727646E-02  2.2109E-12
   2.8198087142E+01  1.5646459572E-02  1.5646459572E-02  1.1410E-11
   2.8205301220E+01  1.5603060982E-02  1.5603060978E-02  2.2633E-10
   2.8216967582E+01  1.5532807654E-02  1.5532807631E-02  1.4815E-09
   2.8231072239E+01  1.5447752432E-02  1.5447752395E-02  2.3935E-09
   2.8245176896E+01  1.5362564556E-02  1.5362564539E-02  1.1423E-09
   2.8256843258E+01  1.5292001373E-02  1.5292001371E-02  7.2137E-11
   2.8264057337E+01  1.5248320845E-02  1.5248320845E-02  6.7568E-12
   2.8267594753E+01  1.5226889013E-02  1.5226889014E-02  2.5957E-11
   2.8274808956E+01  1.5183154038E-02  1.5183154044E-02  3.9656E-10
   2.8286475519E+01  1.5112350256E-02  1.5112350291E-02  2.3195E-09
   2.8300580420E+01  1.5026619398E-02  1.5026619455E-02  3.7656E-09
   2.8314685321E+01  1.4940744473E-02  1.4940744502E-02  1.9053E-09
   2.8326351885E+01  1.4869603278E-02  1.4869603281E-02  2.0070E-10
   2.8333566088E+01  1.4825560265E-02  1.4825560264E-02  9.2260E-12
   2.8337103565E+01  1.4803949132E-02  1.4803949132E-02  3.1438E-11
   2.8344317892E+01  1.4759845087E-02  1.4759845081E-02  4.3898E-10
   2.8355984656E+01  1.4688434074E-02  1.4688434033E-02  2.7858E-09
   2.8370089800E+01  1.4601950827E-02  1.4601950761E-02  4.5507E-09
   2.8384194943E+01  1.4515303404E-02  1.4515303372E-02  2.2245E-09
   2.8395861707E+01  1.4443509099E-02  1.4443509096E-02  1.6758E-10
   2.8403076034E+01  1.4399056515E-02  1.4399056516E-02  1.2306E-11
   2.8406613572E+01  1.4377243116E-02  1.4377243116E-02  3.5800E-11
   2.8413828022E+01  1.4332723898E-02  1.4332723908E-02  7.0601E-10
   2.8425494986E+01  1.4260634658E-02  1.4260634717E-02  4.1607E-09
   2.8439600371E+01  1.4173321214E-02  1.4173321310E-02  6.8152E-09
   2.8453705756E+01  1.4085832029E-02  1.4085832078E-02  3.4744E-09
   2.8465372720E+01  1.4013330937E-02  1.4013330942E-02  3.7116E-10
   2.8472587170E+01  1.3968435430E-02  1.3968435430E-02  1.3226E-11
   2.8476124769E+01  1.3946402964E-02  1.3946402963E-02  3.0442E-11
   2.8483339342E+01  1.3901432751E-02  1.3901432740E-02  7.9596E-10
   2.8495006504E+01  1.3828600947E-02  1.3828600877E-02  5.0374E-09
   2.8509112129E+01  1.3740365993E-02  1.3740365878E-02  8.3320E-09
